Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Tyler Linderbaum,23,BAL,C,15,15,0,0,0,0,0,0,1,0,-15,0,0.0,0,0,0,0,0,0,PB
Devin Lloyd,25,JAX,LB,15,15,0,0,0,0,7,0,0,2,13,0,0.0,127,75,52,2,1,0,
Raheem Mostert,31,MIA,RB,15,15,0,0,0,0,0,0,4,1,-1,0,0.0,0,0,0,0,0,0,PB
Kenneth Murray,25,LAC,LB,15,15,1,0,0,0,4,0,0,0,0,0,3.0,107,79,28,7,4,0,
Jabrill Peppers,28,NWE,DB,15,15,2,34,0,33,8,1,1,1,0,0,1.0,78,52,26,5,2,0,
Jalen Pitre,24,HOU,S,15,15,0,0,0,0,5,1,0,1,22,0,0.0,84,58,26,6,2,0,
Frank Ragnow,27,DET,C,15,15,0,0,0,0,0,0,1,0,-10,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Sheldon Rankins,29,HOU,DT,15,15,0,0,0,0,0,1,0,1,13,1,6.0,37,29,8,9,10,0,
D.J. Reed,27,NYJ,CB,15,15,1,0,0,0,9,1,0,0,0,0,0.0,76,62,14,2,0,0,
Brian Robinson Jr.,24,WAS,RB,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Deebo Samuel,27,SFO,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Justin Simmons,30,DEN,FS,15,15,3,39,0,33,8,2,0,1,7,0,1.0,70,53,17,2,0,0,"PB,AP-2"
Geno Smith,33,SEA,QB,15,15,0,0,0,0,0,0,5,2,-3,0,0.0,0,0,0,0,0,0,PB
C.J. Stroud,22,HOU,QB,15,15,0,0,0,0,0,0,8,1,-10,0,0.0,0,0,0,0,0,0,"PB,AP MVP-8,AP ORoY-1"
Jalen Thompson,25,ARI,S,15,15,4,49,0,35,9,1,0,0,0,0,1.0,78,59,19,5,3,0,
Vita Vea,28,TAM,NT,15,15,0,0,0,0,0,2,0,0,0,0,5.5,43,28,15,8,9,0,
Kenneth Walker III,23,SEA,RB,15,15,0,0,0,0,0,0,1,1,-7,0,0.0,0,0,0,0,0,0,
Russell Wilson,35,DEN,QB,15,15,0,0,0,0,0,0,10,2,7,0,0.0,0,0,0,0,0,0,
Andrew Wylie,29,WAS,OL,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Kevin Zeitler,33,BAL,G,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
Christian Benford,23,BUF,CB,15,14,2,8,0,8,10,2,0,1,0,0,0.0,54,43,11,3,0,0,
Anfernee Jennings,26,NWE,LB,15,14,0,0,0,0,0,0,0,1,0,0,1.5,66,49,17,14,4,0,
Eric Kendricks,31,LAC,LILB,15,14,0,0,0,0,6,1,0,0,0,0,3.5,117,79,38,7,7,0,
Jonathan Mingo,22,CAR,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
D.J. Wonnum,26,MIN,OLB,15,14,0,0,0,0,6,0,0,1,51,1,8.0,62,33,29,7,15,0,
Will Anderson,22,HOU,DE,15,13,0,0,0,0,1,0,0,0,0,0,7.0,45,29,16,10,22,0,"PB,AP DRoY-1"
Percy Butler,23,WAS,S,15,13,0,0,0,0,8,1,0,0,0,0,0.0,64,35,29,2,0,0,
Ryan Neal,28,TAM,S,15,13,0,0,0,0,0,0,0,0,0,0,0.0,76,52,24,4,0,0,
Desmond Ridder,24,ATL,QB,15,13,0,0,0,0,0,0,12,4,-16,0,0.0,0,0,0,0,0,0,
Donovan Wilson,28,DAL,S,15,13,2,0,0,0,3,1,0,2,0,0,0.0,88,55,33,2,1,0,
Andrew Beck,27,HOU,FB,15,12,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Gerald Everett,29,LAC,TE,15,12,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Jerry Jacobs,26,DET,CB,15,12,3,45,0,20,8,0,0,0,0,0,0.0,55,49,6,2,1,0,
Nicholas Morrow,28,PHI,LB,15,12,0,0,0,0,5,1,0,2,0,0,3.0,95,66,29,12,5,1,
DJ Chark,27,CAR,WR,15,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
T.J. Hockenson,26,MIN,TE,15,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Roger McCreary,23,TEN,CB,15,11,1,18,0,18,6,1,0,0,0,0,2.0,86,62,24,7,2,0,
Chidobe Awuzie,28,CIN,LCB,15,10,0,0,0,0,6,1,0,1,0,0,0.0,57,43,14,2,0,0,
Nico Collins,24,HOU,WR,15,10,0,0,0,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,
Brian Branch,22,DET,DB,15,9,3,63,1,50,13,1,0,0,0,0,1.0,74,50,24,7,3,0,AP DRoY-5
Elijah Molden,24,TEN,CB,15,8,1,44,1,44,4,1,0,1,1,0,0.0,73,47,26,1,0,0,
Wan'Dale Robinson,22,NYG,WR,15,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Dalton Schultz,27,HOU,TE,15,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Rashid Shaheed,25,NOR,WR,15,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Dante Stills,24,ARI,DT,15,8,0,0,0,0,0,0,0,1,0,0,3.5,47,18,29,5,5,0,
Tre Brown,26,SEA,CB,15,7,2,40,1,40,6,2,0,0,0,0,1.0,34,29,5,2,1,0,
Michael Carter II,24,NYJ,CB,15,7,0,0,0,0,9,1,0,0,0,0,0.0,50,37,13,1,1,0,
Kylen Granson,25,IND,TE,15,7,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Sione Takitaki,28,CLE,RLB/MLB,15,7,1,0,0,0,3,0,0,0,0,0,2.0,65,45,20,3,3,0,
Dane Jackson,27,BUF,CB,15,6,0,0,0,0,5,1,0,0,0,0,0.0,39,34,5,0,0,0,
Jeremy Ruckert,23,NYJ,TE,15,6,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Ambry Thomas,24,SFO,CB,15,6,1,2,0,2,7,1,0,1,26,0,0.0,43,35,8,0,0,0,
Dontayvion Wicks,22,GNB,WR,15,6,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Ji'Ayir Brown,23,SFO,S,15,5,2,0,0,0,4,0,0,0,0,0,0.0,35,22,13,0,0,0,
Oren Burks,28,SFO,LB,15,5,1,11,0,11,1,0,0,1,0,0,1.0,46,29,17,3,1,0,
Nik Bonitto,24,DEN,OLB,15,4,0,0,0,0,2,1,0,0,0,0,8.0,30,23,7,13,20,0,
Josiah Deguara,26,GNB,TE,15,4,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,
DeMarcco Hellams,23,ATL,S,15,4,0,0,0,0,0,0,0,0,0,0,0.0,40,25,15,1,1,0,
Julian Hill,23,MIA,TE,15,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Mike Hughes,26,ATL,CB,15,4,0,0,0,0,1,0,0,0,0,0,0.0,21,14,7,2,0,0,
Mekhi Blackmon,24,MIN,CB,15,3,1,0,0,0,8,0,0,1,0,0,0.0,41,34,7,3,0,0,
Lynn Bowden Jr.,26,NOR,WR,15,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jahmyr Gibbs,21,DET,RB,15,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,"PB,AP ORoY-4"
Charlie Kolar,24,BAL,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Larrell Murchison,26,LAR,DT,15,3,0,0,0,0,0,0,0,0,0,0,0.0,16,7,9,1,0,0,
Cameron Thomas,23,ARI,OLB,15,3,0,0,0,0,1,0,0,1,2,1,0.0,22,13,9,3,1,0,
Tre Avery,26,TEN,CB,15,2,0,0,0,0,2,0,0,0,0,0,0.0,33,28,5,2,0,0,
D.J. Davidson,24,NYG,DL,15,2,0,0,0,0,2,0,0,0,0,0,0.5,13,6,7,1,1,0,
Troy Dye,27,MIN,LB,15,2,0,0,0,0,0,1,0,0,0,0,1.0,17,11,6,1,2,0,
Ta'Quon Graham,25,ATL,DL,15,2,0,0,0,0,0,1,0,0,0,0,1.0,23,6,17,1,2,0,
Kareem Hunt,28,CLE,RB,15,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Segun Olubi,24,IND,LB,15,2,1,0,0,0,1,0,0,1,6,0,0.0,26,20,6,0,0,0,
Jammie Robinson,22,CAR,S,15,2,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,0,0,0,
Sterling Shepard,30,NYG,WR,15,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Josh Uche,25,NWE,LB,15,2,0,0,0,0,0,0,0,0,0,0,3.0,15,8,7,3,6,0,
Davis Allen,22,LAR,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Amare Barno,24,CAR,OLB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,21,13,8,1,0,0,
Essang Bassey,25,2TM,DB,15,2,0,0,0,0,3,0,0,0,0,0,0.0,21,13,8,0,0,0,
Grant Calcaterra,25,PHI,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Elijah Campbell,28,MIA,DB,15,1,0,0,0,0,1,0,0,1,0,0,0.0,15,10,5,0,0,0,
Dalvin Cook,28,NYJ,RB,15,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Khalil Davis,27,HOU,DT,15,1,0,0,0,0,2,1,0,1,0,0,2.0,32,16,16,6,6,0,
Mario Edwards,29,SEA,DE,15,1,0,0,0,0,1,1,0,0,0,0,2.0,21,15,6,5,6,0,
A.J. Epenesa,25,BUF,DE,15,1,2,38,1,32,8,1,0,1,0,0,6.5,20,9,11,7,10,0,
D'Shawn Jamison,24,CAR,CB,15,1,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,0,0,0,
Emmanuel Ogbah,30,MIA,NT,15,1,1,5,0,5,2,1,0,0,0,0,5.5,20,7,13,3,9,0,
Samuel Eguavoen,30,NYJ,LB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,
Cam Gill,26,TAM,OLB,15,0,0,0,0,0,0,1,0,0,0,0,1.0,12,5,7,0,1,0,
Josh Hayes,24,TAM,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,17,9,8,0,0,0,
Daiyan Henley,24,LAC,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,16,9,7,0,0,0,
Dustin Hopkins,33,CLE,K,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Theo Jackson,25,MIN,S,15,0,1,0,0,0,1,0,0,0,0,0,0.0,21,14,7,0,1,0,
Patrick Johnson,25,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Roschon Johnson,22,CHI,RB,15,0,0,0,0,0,0,0,1,1,0,0,0.0,2,0,2,0,0,0,
Tyler Lacy,24,JAX,DE,15,0,0,0,0,0,1,0,0,0,0,0,0.0,12,5,7,1,3,0,
Will McDonald,24,NYJ,DL,15,0,0,0,0,0,0,1,0,1,0,0,3.0,14,9,5,4,5,0,
Quintin Morris,24,BUF,TE,15,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Amen Ogbongbemiga,25,LAC,LB,15,0,0,0,0,0,0,0,0,2,0,0,0.0,4,2,2,0,0,0,
Brady Russell,25,SEA,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Boston Scott,28,PHI,RB,15,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,
Trenton Simpson,22,BAL,LB,15,0,0,0,0,0,0,0,0,1,10,0,1.0,13,10,3,2,1,0,
Cam Smith,23,MIA,CB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Ty Summers,28,NOR,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Daniel Thomas,25,JAX,S,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
NaJee Thompson,23,MIN,CB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,7,5,2,0,0,0,
Tre'Vius Tomlinson,23,LAR,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,11,2,0,0,0,
Armon Watts,27,PIT,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.5,15,6,9,0,3,0,
Rashad Weaver,26,TEN,OLB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,20,11,9,4,0,0,
Dee Winters,23,SFO,LB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,0,0,0,
Saquon Barkley,26,NYG,RB,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Garrett Bradbury,28,MIN,C,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Austin Ekeler,28,LAC,RB,14,14,0,0,0,0,0,0,5,1,-1,0,0.0,0,0,0,0,0,0,
Alohi Gilman,26,LAC,S,14,14,2,0,0,0,10,3,0,2,52,0,0.0,73,49,24,2,0,0,
Johnathan Hankins,31,DAL,DT,14,14,0,0,0,0,2,0,0,0,0,0,3.0,27,13,14,2,3,0,
Micah Hyde,32,BUF,S,14,14,2,24,0,23,7,0,0,0,0,0,0.0,54,37,17,1,1,0,
Adoree' Jackson,28,NYG,CB,14,14,1,76,1,76,8,1,0,0,0,0,0.0,63,49,14,0,0,0,
Quinton Jefferson,30,NYJ,DL,14,14,0,0,0,0,0,1,0,1,-10,0,6.0,34,13,21,4,13,0,
Jaylon Johnson,24,CHI,DB,14,14,4,65,1,39,10,1,1,0,0,0,0.0,36,31,5,1,0,0,"PB,AP-2"
Jonathan Jones,30,NWE,DB,14,14,0,0,0,0,7,0,0,0,0,0,0.0,48,40,8,0,0,0,
Calijah Kancey,22,TAM,DL,14,14,0,0,0,0,1,0,0,0,0,0,4.0,26,19,7,10,12,0,AP DRoY-10
David Montgomery,26,DET,RB,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Byron Murphy,25,MIN,CB,14,14,3,59,0,37,13,1,1,1,0,0,0.0,57,43,14,4,0,0,
Sean Murphy-Bunting,26,TEN,LCB,14,14,2,12,0,10,8,2,0,1,5,0,0.0,57,42,15,3,0,0,
David Onyemata,31,ATL,DL,14,14,0,0,0,0,3,2,0,0,0,0,4.0,50,25,25,6,16,0,
D.J. Reader,29,CIN,DT,14,14,0,0,0,0,1,0,0,1,0,0,1.0,34,20,14,2,7,0,
Quay Walker,23,GNB,LB,14,14,1,37,1,37,3,0,0,0,0,0,2.5,118,59,59,7,5,0,
Xavier Woods,28,CAR,S,14,14,2,-1,0,2,7,0,0,1,5,0,0.0,61,39,22,4,0,0,
Blake Cashman,27,HOU,MLB,14,13,1,0,0,0,5,0,0,1,2,0,2.0,106,56,50,9,5,0,
Jack Gibbens,25,TEN,LB,14,13,0,0,0,0,3,0,0,0,0,0,1.0,95,55,40,3,2,0,
Greg Newsome II,23,CLE,CB,14,13,2,34,1,34,14,0,0,0,0,0,0.5,49,34,15,4,1,0,
Isiah Pacheco,24,KAN,RB,14,13,0,0,0,0,0,0,1,0,-5,0,0.0,0,0,0,0,0,0,
Devin White,25,TAM,LB,14,13,2,36,0,26,6,0,0,0,0,0,2.5,83,49,34,5,9,0,
Devon Witherspoon,23,SEA,CB,14,13,1,97,1,97,16,1,0,0,0,0,3.0,79,56,23,8,4,0,"PB,AP DRoY-4"
Michael Mayer,22,LVR,TE,14,12,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Kevin Strong,27,ARI,LDE,14,11,0,0,0,0,1,0,0,1,0,0,2.5,46,25,21,5,3,0,
Hunter Henry,29,NWE,TE,14,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Antonio Hamilton,30,ARI,CB,14,9,1,0,0,0,11,0,1,0,0,0,0.0,40,29,11,0,0,0,
Damontae Kazee,30,PIT,S,14,9,2,37,0,30,3,0,0,2,1,0,0.0,61,46,15,0,0,0,
Shaquille Leonard,28,2TM,LLB,14,12,0,0,0,0,0,0,0,0,0,0,1.0,88,46,42,4,1,0,
Jordan Phillips,31,BUF,DT,14,9,0,0,0,0,5,0,0,0,0,0,2.5,15,10,5,2,5,0,
Malik Harrison,25,BAL,LB,14,8,0,0,0,0,0,0,0,0,0,0,0.0,20,13,7,0,1,0,
Geoff Swaim,30,ARI,TE,14,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kei'Trel Clark,22,ARI,CB,14,7,0,0,0,0,4,0,0,0,0,0,0.0,43,37,6,2,0,0,
Demario Douglas,23,NWE,WR,14,7,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Cordale Flott,22,NYG,CB,14,7,1,21,0,21,5,1,0,0,0,0,0.0,36,25,11,0,0,0,
Darrell Baker,25,IND,CB,14,6,0,0,0,0,7,0,0,0,0,0,0.0,35,28,7,0,0,0,
Corey Ballentine,27,GNB,CB,14,6,1,0,0,0,7,0,0,0,0,0,0.0,43,28,15,0,0,0,
Odell Beckham Jr.,31,BAL,WR,14,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Sydney Brown,23,PHI,S,14,6,1,99,1,99,3,1,0,0,0,0,0.0,45,32,13,1,0,0,
Emmanuel Forbes,22,WAS,CB,14,6,1,3,0,3,11,0,1,0,0,0,0.0,38,35,3,2,0,0,
Brevin Jordan,23,HOU,TE,14,6,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Henry To'oTo'o,22,HOU,LB,14,6,0,0,0,0,2,1,0,1,0,0,0.0,61,35,26,2,1,0,
Shaun Wade,25,NWE,CB,14,6,0,0,0,0,1,0,0,0,0,0,0.0,23,21,2,2,0,0,
Nick Williams,33,LAC,DL,14,6,0,0,0,0,0,0,0,2,0,0,1.0,32,16,16,7,1,0,
Roy Lopez,26,ARI,DT,14,5,0,0,0,0,0,0,0,0,0,0,0.0,42,22,20,2,1,0,
Derek Barnett,27,2TM,DE,14,4,0,0,0,0,1,0,0,0,0,0,2.5,22,12,10,9,11,0,
Jakorian Bennett,23,LVR,CB,14,4,0,0,0,0,3,0,0,0,0,0,0.0,32,24,8,0,0,0,
Quentin Lake,24,LAR,DB,14,4,0,0,0,0,6,0,0,1,0,0,0.0,53,42,11,1,0,0,
Brenton Strange,23,JAX,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,
Brock Wright,25,DET,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Arthur Maulet,30,BAL,CB,14,3,1,0,0,0,5,0,0,2,21,0,2.0,37,32,5,5,3,0,
Kyle Van Noy,32,BAL,OLB,14,3,0,0,0,0,4,2,0,0,0,0,9.0,30,20,10,9,9,0,
Andre Jones,25,WAS,DE,14,2,0,0,0,0,3,0,0,0,0,0,0.0,4,1,3,0,0,0,
Khyiris Tonga,27,MIN,DL,14,2,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,1,2,0,
Artie Burns,28,SEA,CB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,23,13,10,2,0,0,
Brandin Echols,26,NYJ,CB,14,1,1,30,1,30,2,0,0,0,0,0,0.0,11,7,4,0,0,0,
Jesse Luketa,24,ARI,OLB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,11,4,7,1,1,0,
Zach Pascal,29,ARI,WR,14,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
Josh Tupou,29,CIN,DT,14,1,0,0,0,0,0,0,0,0,0,0,0.0,19,8,11,1,1,0,
Rock Ya-Sin,27,BAL,CB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,13,9,4,0,0,0,
Camaron Cheeseman,25,WAS,LS,14,0,0,0,0,0,0,0,1,0,-16,0,0.0,0,0,0,0,0,0,
Royce Freeman,27,LAR,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
J.T. Gray,27,NOR,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,0,0,0,
Jake Hansen,25,HOU,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,
Eric Johnson,25,IND,DT,14,0,0,0,0,0,0,0,0,0,0,0,1.0,15,6,9,1,3,0,
Velus Jones Jr.,26,CHI,WR,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
Riley Moss,23,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,
Israel Mukuamu,24,DAL,S,14,0,0,0,0,0,1,0,0,1,-3,0,0.0,6,4,2,0,0,0,
Ogbonnia Okoronkwo,28,CLE,DE,14,0,0,0,0,0,1,0,0,1,0,0,4.5,31,22,9,12,8,0,
Joseph Ossai,23,CIN,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.0,10,6,4,1,7,0,
Cordarrelle Patterson,32,ATL,RB,14,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Kevin Rader,28,TEN,TE,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Chazz Surratt,26,NYJ,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Marlon Tuipulotu,24,PHI,DT,14,0,0,0,0,0,0,0,0,0,0,0,2.0,22,13,9,3,2,0,
Kristian Welch,25,GNB,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Keenan Allen,31,LAC,WR,13,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB
Cody Barton,27,WAS,LB,13,13,1,52,0,52,1,0,0,1,5,0,0.0,121,67,54,3,2,0,
Vonn Bell,29,CAR,FS,13,13,1,11,0,11,2,0,0,0,0,0,0.0,69,42,27,0,1,0,
Bobby Brown,23,LAR,NT,13,13,0,0,0,0,0,0,0,0,0,0,0.5,31,16,15,4,1,0,
James Conner,28,ARI,RB,13,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Jamin Davis,25,WAS,LB,13,13,1,0,0,0,4,2,0,0,0,0,3.0,89,50,39,8,3,0,
Jamel Dean,27,TAM,CB,13,13,0,0,0,0,4,0,0,2,7,0,0.0,61,46,15,0,0,0,
Grant Delpit,25,CLE,S,13,13,1,0,0,0,3,0,1,1,14,0,1.5,80,63,17,7,4,0,
Justin Fields,24,CHI,QB,13,13,0,0,0,0,0,0,10,1,-8,0,0.0,0,0,0,0,0,0,
Justin Herbert,25,LAC,QB,13,13,0,0,0,0,0,0,4,3,-4,0,0.0,0,0,0,0,0,0,
Jordan Hicks,31,MIN,LB,13,13,1,9,0,9,5,1,0,2,42,1,1.0,107,61,46,4,2,0,
Amani Hooker,25,TEN,DB,13,13,1,10,0,10,7,1,0,1,0,0,0.0,85,69,16,3,0,0,
Xavien Howard,30,MIA,LCB,13,13,1,0,0,0,12,0,0,0,0,0,0.0,45,36,9,1,1,0,
Josh Jacobs,25,LVR,RB,13,13,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
Alim McNeill,23,DET,DL,13,13,0,0,0,0,1,1,0,0,0,0,5.0,32,17,15,6,10,0,
Yannick Ngakoue,28,CHI,DL,13,13,0,0,0,0,0,0,0,0,0,0,4.0,22,13,9,6,7,0,
John Michael Schmitz,24,NYG,C,13,13,0,0,0,0,0,0,1,1,-14,0,0.0,0,0,0,0,0,0,
Jerome Baker,27,MIA,LILB,13,12,2,24,1,23,3,0,0,0,0,0,1.5,78,51,27,2,4,0,
Nate Hobbs,24,LVR,CB,13,11,1,10,0,10,7,1,0,0,0,0,1.0,86,59,27,6,2,0,
Diontae Johnson,27,PIT,WR,13,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Juwan Johnson,27,NOR,TE,13,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Denzel Ward,26,CLE,CB,13,11,2,20,0,20,11,1,0,0,0,0,0.0,34,30,4,1,0,0,PB
Zach Cunningham,29,PHI,LB,13,10,0,0,0,0,4,0,0,1,0,0,0.0,85,54,31,2,1,0,
Kyle Peko,30,TEN,DT,13,10,0,0,0,0,1,0,0,0,0,0,0.0,22,12,10,2,2,0,
Rudy Ford,29,GNB,S,13,9,2,30,0,21,6,0,0,1,0,0,0.0,71,47,24,0,0,0,
Jeff Okudah,24,ATL,RCB,13,9,0,0,0,0,3,0,0,0,0,0,0.0,44,34,10,1,0,0,
Teair Tart,26,2TM,DT,13,9,0,0,0,0,0,0,0,0,0,0,1.0,24,17,7,8,4,0,
Montravius Adams,28,PIT,DT,13,8,0,0,0,0,1,1,0,0,0,0,0.0,24,11,13,2,0,0,
Joshua Dobbs,28,2TM,QB,13,12,0,0,0,0,0,0,14,7,-4,0,0.0,0,0,0,0,0,0,
Kyler Gordon,24,CHI,DB,13,7,2,0,0,0,6,0,0,0,0,0,1.0,61,44,17,3,2,0,
James Smith-Williams,26,WAS,DE,13,7,0,0,0,0,0,0,0,0,0,0,1.0,22,11,11,2,8,0,
Mark Glowinski,31,NYG,RG,13,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Shaquill Griffin,28,2TM,CB,13,7,1,0,0,0,5,0,0,0,0,0,0.0,39,29,10,0,0,0,
Keith Smith,31,ATL,FB,13,6,0,0,0,0,0,1,0,2,1,0,0.0,7,2,5,0,0,0,
DeAndre Houston-Carson,30,2TM,DB,13,5,2,13,0,13,5,0,0,1,0,0,0.0,41,26,15,1,0,0,
Albert Huggins,26,ATL,DL,13,5,0,0,0,0,0,0,0,1,0,0,0.0,22,7,15,0,2,0,
Jakob Johnson,29,LVR,FB,13,5,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Odafe Oweh,25,BAL,OLB,13,5,0,0,0,0,0,2,0,0,0,0,5.0,23,20,3,4,12,0,
Kentavius Street,27,2TM,DL,13,6,0,0,0,0,1,0,0,1,0,0,1.0,18,11,7,4,1,0,
Keith Kirkwood,29,NOR,WR,13,4,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Jamaal Williams,28,NOR,RB,13,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Devin Bush Jr.,25,SEA,LB,13,3,0,0,0,0,0,0,0,0,0,0,0.0,37,18,19,5,0,0,
Charles Harris,28,DET,DL,13,3,0,0,0,0,0,0,0,0,0,0,1.5,13,10,3,2,5,0,
Mack Hollins,30,ATL,WR,13,3,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Antonio Johnson,22,JAX,S,13,3,2,50,0,27,3,1,0,0,0,0,1.0,17,13,4,0,1,0,
DJ Johnson,25,CAR,OLB,13,3,0,0,0,0,1,0,0,0,0,0,0.0,16,6,10,1,0,0,
Deion Jones,29,CAR,LB,13,3,1,0,0,0,6,0,0,0,0,0,1.0,35,22,13,4,1,0,
Cameron Mitchell,22,CLE,CB,13,3,0,0,0,0,2,0,0,0,0,0,1.0,18,16,2,1,1,0,
