Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Dee Virgin,26,DET,DB,15,0,0,0,0,0,0,1,0,0,0,0,0.0,10,9,1,0,0,0,
Jamal Adams,24,NYJ,SS,14,14,1,61,1,61,7,2,0,1,25,1,6.5,75,61,14,10,13,0,"PB,AP-1"
Denico Autry,29,IND,RDT,14,14,0,0,0,0,4,1,0,0,0,0,3.5,32,20,12,4,11,0,
Derek Barnett,23,PHI,LDE,14,14,0,0,0,0,0,2,0,0,0,0,6.5,30,25,5,10,22,0,
Anthony Barr,27,MIN,RLB,14,14,1,2,0,2,4,1,0,1,19,0,1.5,79,54,25,6,7,1,
A.J. Bouye,28,JAX,RCB,14,14,1,25,0,25,8,0,0,0,0,0,0.0,65,50,15,1,0,0,
Jayon Brown,24,TEN,RILB,14,14,1,0,0,0,8,0,0,1,46,1,1.0,105,69,36,3,3,0,
Jurrell Casey,30,TEN,RDE,14,14,0,0,0,0,0,1,0,2,0,0,5.0,44,26,18,5,10,0,PB
Dalvin Cook,24,MIN,RB,14,14,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-5"
Carlton Davis,22,TAM,LCB,14,14,1,0,0,0,19,1,0,1,6,0,0.0,60,54,6,3,0,0,
Todd Davis,27,DEN,RILB,14,14,0,0,0,0,1,0,0,0,0,0,0.0,134,78,56,6,1,0,
Carlos Dunlap,30,CIN,LDE,14,14,0,0,0,0,8,2,0,0,0,0,9.0,63,39,24,13,21,0,
D.J. Fluker,28,SEA,RG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Ramon Foster,33,PIT,LG,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Devonta Freeman,27,ATL,RB,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
Tashaun Gipson,29,HOU,SS,14,14,3,105,1,79,8,0,0,0,0,0,0.0,51,37,14,2,3,0,
Shaquill Griffin,24,SEA,LCB,14,14,0,0,0,0,13,0,0,0,0,0,0.0,65,45,20,2,0,0,PB
Anthony Harris,28,MIN,FS,14,14,6,42,1,20,11,0,0,1,0,0,0.0,60,35,25,1,1,0,
Ronnie Harrison,22,JAX,SS,14,14,2,66,0,35,9,0,0,1,0,0,2.0,71,44,27,2,1,0,
O.J. Howard,25,TAM,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Mychal Kendricks,29,SEA,LLB,14,14,1,1,0,1,4,1,0,0,0,0,3.0,71,47,24,8,2,0,
George Kittle,26,SFO,TE,14,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Marshon Lattimore,23,NOR,RCB,14,14,1,0,0,0,14,0,0,0,0,0,0.0,57,46,11,1,0,0,PB
Patrick Mahomes,24,KAN,QB,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,"PB,AP OPoY-4"
Vance McDonald,29,PIT,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Benardrick McKinney,27,HOU,LILB,14,14,0,0,0,0,3,1,0,2,1,0,1.0,101,54,47,4,4,0,
Terry McLaurin,24,WAS,WR,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Michael Pierce,27,BAL,NT,14,14,0,0,0,0,0,0,0,1,2,0,0.5,35,19,16,2,3,0,
Robert Quinn,29,DAL,RDE,14,14,0,0,0,0,3,2,0,0,0,0,11.5,34,26,8,13,22,0,
Cam Robinson,24,JAX,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Chase Roullier,26,WAS,C,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Darnell Savage Jr.,22,GNB,FS,14,14,2,37,0,28,5,2,0,0,0,0,0.0,55,42,13,1,1,0,
Darius Slay,28,DET,LCB,14,14,2,19,0,19,13,0,0,1,38,0,0.0,46,36,10,0,0,0,PB
Shaq Thompson,25,CAR,LILB,14,14,0,0,0,0,3,0,0,0,0,0,3.0,109,75,34,11,4,0,
Trae Waynes,27,MIN,LCB,14,14,1,0,0,0,8,2,0,1,20,0,0.0,58,56,2,4,0,0,
Jordan Whitehead,22,TAM,FS,14,14,1,11,0,11,9,0,0,1,0,0,0.0,69,50,19,4,1,0,
Brandon Williams,30,BAL,LDE,14,14,0,0,0,0,0,0,0,1,0,0,1.0,34,13,21,2,5,0,
William Jackson III,27,CIN,RCB,14,13,1,19,0,19,3,0,0,0,0,0,0.0,37,26,11,1,0,0,
Jordan Jenkins,25,NYJ,LLB,14,13,0,0,0,0,3,2,0,0,0,0,8.0,32,21,11,9,13,0,
Takkarist McKinley,24,ATL,LDE,14,13,0,0,0,0,0,0,0,0,0,0,3.5,29,18,11,7,13,0,
Sammy Watkins,26,KAN,WR,14,13,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Quinton Jefferson,26,SEA,LOLB,14,12,0,0,0,0,3,0,0,1,20,0,3.5,26,14,12,4,10,0,
Marlon Mack,23,IND,RB,14,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Gardner Minshew II,23,JAX,QB,14,12,0,0,0,0,0,0,12,1,0,0,0.0,0,0,0,0,0,0,
Andrew Adams,27,TAM,SS,14,11,1,21,0,21,3,1,0,0,0,0,0.0,46,41,5,3,0,0,
Frank Clark,26,KAN,RDE,14,11,1,5,0,5,4,3,0,1,0,0,8.0,37,27,10,12,14,0,PB
Ross Cockrell,28,CAR,LCB,14,11,2,70,0,37,8,0,0,0,0,0,0.0,62,48,14,3,0,0,
Tevin Coleman,26,SFO,RB,14,11,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Johnathan Joseph,35,HOU,LCB,14,11,1,0,0,0,13,0,0,0,0,0,0.0,51,43,8,0,0,0,
Lamarcus Joyner,29,OAK,DB,14,10,0,0,0,0,3,0,0,0,0,0,0.0,49,41,8,3,0,0,
Denzel Perryman,27,LAC,MLB,14,10,1,0,0,0,1,1,0,0,0,0,0.0,68,50,18,5,0,0,
Brian Poole,27,NYJ,DB,14,10,1,15,1,15,5,1,0,0,0,0,0.0,59,48,11,4,5,1,
Juston Burris,26,CLE,DB,14,9,2,42,0,27,7,1,0,0,0,0,1.0,32,26,6,2,2,0,
Vernon Butler,25,CAR,RDE,14,9,0,0,0,0,0,3,0,0,0,0,6.0,32,22,10,7,8,0,
Jaylon Ferguson,24,BAL,LOLB,14,9,0,0,0,0,1,0,0,1,0,0,2.5,31,20,11,6,9,0,
Troy Hill,28,LAR,LCB,14,9,2,6,0,6,8,0,0,0,0,0,1.0,43,32,11,1,2,0,
Alvin Kamara,24,NOR,RB,14,9,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,PB
Khari Willis,23,IND,SS,14,9,0,0,0,0,1,0,0,0,0,0,0.0,71,53,18,2,1,0,
Joey Hunt,25,SEA,C,14,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Carl Nassib,26,TAM,LOLB,14,8,0,0,0,0,0,1,0,1,0,0,6.0,34,24,10,8,11,0,
P.J. Williams,26,NOR,DB,14,8,1,0,0,0,4,0,0,0,0,0,1.0,44,34,10,3,1,0,
Vince Williams,30,PIT,RILB,14,8,0,0,0,0,1,0,0,1,0,0,2.5,55,28,27,4,9,0,
Tramaine Brock,31,2TM,RCB,14,11,0,0,0,0,5,0,0,0,0,0,0.0,50,45,5,4,2,0,
Tramaine Brock,31,ARI,RCB,10,7,0,0,0,0,3,0,0,0,0,0,0.0,37,34,3,2,2,0,
Tramaine Brock,31,TEN,DB,4,4,0,0,0,0,2,0,0,0,0,0,0.0,13,11,2,2,0,0,
Jared Cook,32,NOR,TE,14,7,0,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,PB
Allen Hurns,28,MIA,WR,14,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Leon Jacobs,24,JAX,RLB,14,7,0,0,0,0,1,0,0,1,0,0,2.0,42,31,11,4,3,0,
Lonnie Johnson Jr.,24,HOU,DB,14,7,0,0,0,0,7,0,0,0,0,0,0.0,41,34,7,0,0,0,
Will Parks,25,DEN,DB,14,7,1,11,0,11,2,1,0,0,0,0,1.0,35,26,9,1,2,0,
Reggie Ragland,26,KAN,RLB,14,7,0,0,0,0,0,0,0,1,5,1,2.0,30,23,7,4,3,0,
Gareon Conley,24,2TM,RCB,14,12,1,3,0,3,13,0,0,0,0,0,0.0,50,36,14,0,0,0,
Gareon Conley,24,OAK,RCB,6,6,1,3,0,3,2,0,0,0,0,0,0.0,23,16,7,0,0,0,
Gareon Conley,24,HOU,RCB,8,6,0,0,0,0,11,0,0,0,0,0,0.0,27,20,7,0,0,0,
Patrick Onwuasor,27,BAL,LILB,14,6,0,0,0,0,1,1,0,0,0,0,3.0,64,48,16,5,6,0,
Jamal Perry,25,MIA,DB,14,6,1,0,0,0,6,0,0,0,0,0,0.0,58,39,19,2,0,0,
Charles Harris,24,MIA,LB,14,5,0,0,0,0,0,0,0,0,0,0,0.5,23,11,12,3,6,0,
Jimmy Moreland,24,WAS,RCB,14,5,0,0,0,0,4,0,0,0,0,0,0.0,42,32,10,1,1,0,
Al Woods,32,SEA,LDT,14,5,0,0,0,0,0,0,0,2,0,0,1.0,32,16,16,3,1,0,
Jaron Brown,29,SEA,WR,14,4,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Jake Kumerow,27,GNB,WR,14,4,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Steven Parker,24,MIA,DB,14,4,2,35,0,35,3,0,0,0,0,0,0.0,20,15,5,0,0,0,
Jaylen Samuels,23,PIT,RB,14,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Marquise Blair,22,SEA,DB,14,3,0,0,0,0,1,2,0,0,0,0,0.0,32,24,8,0,0,0,
Duke Dawson,23,DEN,DB,14,3,0,0,0,0,2,0,0,1,0,0,0.0,19,15,4,0,0,0,
Mike Hughes,22,MIN,DB,14,3,1,0,0,0,9,2,3,2,0,0,0.0,45,39,6,1,0,0,
Kemal Ishmael,28,ATL,DB,14,3,0,0,0,0,0,1,0,0,0,0,0.0,44,25,19,2,0,0,
Kevin Peterson,25,ARI,DB,14,3,0,0,0,0,2,0,0,0,0,0,0.0,22,15,7,0,0,0,
Kevin Pierre-Louis,28,CHI,LB,14,3,1,2,0,2,3,0,0,0,0,0,0.0,37,27,10,2,2,0,
Ricky Seals-Jones,24,CLE,WR,14,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jaylen Watkins,28,LAC,DB,14,3,0,0,0,0,1,0,0,0,0,0,0.0,29,20,9,1,0,0,
Deatrich Wise Jr.,25,NWE,DE,14,3,0,0,0,0,0,1,0,0,0,0,2.0,26,20,6,3,10,0,
Kenny Young,25,2TM,LB,14,3,0,0,0,0,0,1,0,0,0,0,0.0,17,15,2,3,2,0,
Kenny Young,25,BAL,LB,5,3,0,0,0,0,0,1,0,0,0,0,0.0,13,11,2,3,2,0,
Kenny Young,25,LAR,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Montravius Adams,24,GNB,DT,14,2,0,0,0,0,3,0,0,1,0,0,0.0,11,4,7,0,0,0,
LeShaun Sims,26,TEN,DB,14,2,0,0,0,0,2,0,1,1,0,0,0.0,35,24,11,0,0,0,
Jamaal Williams,24,GNB,RB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
Blidi Wreh-Wilson,30,ATL,DB,14,2,0,0,0,0,7,0,0,0,0,0,0.0,25,21,4,0,0,0,
Nick Bellore,30,SEA,LB,14,1,0,0,0,0,0,0,0,1,0,0,0.0,7,7,0,0,0,0,
Andrew Brown,24,CIN,DT,14,1,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,2,0,
Malcolm Brown,26,LAR,RB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Deone Bucannon,27,2TM,LB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,28,16,12,1,1,0,
Deone Bucannon,27,TAM,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Deone Bucannon,27,NYG,LB,9,1,0,0,0,0,0,0,0,0,0,0,0.0,25,15,10,1,1,0,
Deonte Harty,22,NOR,WR,14,1,0,0,0,0,0,0,3,2,0,0,0.0,1,1,0,0,0,0,"PB,AP-1"
Craig James,23,PHI,DB,14,1,0,0,0,0,1,0,0,0,0,0,0.0,15,12,3,0,0,0,
Dre'Mont Jones,22,DEN,DT,14,1,1,7,0,7,2,0,0,0,0,0,3.5,14,8,6,3,6,0,
Kameron Kelly,23,PIT,DB,14,1,1,10,0,10,1,0,0,0,0,0,0.0,21,17,4,0,0,0,
Chris Moore,26,BAL,WR,14,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
David Moore,24,SEA,WR,14,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Romeo Okwara,24,DET,DE,14,1,0,0,0,0,0,1,0,0,0,0,1.5,28,14,14,1,10,0,
Kyle Wilber,30,OAK,LB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,6,5,1,0,0,0,
Jordan Wilkins,25,IND,RB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tavon Austin,29,DAL,WR,14,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Kenjon Barner,30,ATL,RB,14,0,0,0,0,0,0,0,4,3,0,0,0.0,0,0,0,0,0,0,
Kurt Coleman,31,BUF,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,1,0,0,
Nate Ebner,31,NWE,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
Mario Edwards,25,NOR,DE,14,0,0,0,0,0,0,1,0,0,0,0,3.0,8,6,2,2,3,0,
Folorunso Fatukasi,24,NYJ,DT,14,0,0,0,0,0,1,0,0,0,0,0,1.0,27,14,13,7,3,0,
Dennis Gardeck,25,ARI,LB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,11,7,4,0,0,0,
Dontrell Hilliard,24,CLE,RB,14,0,0,0,0,0,0,0,2,1,0,0,0.0,10,7,3,0,0,0,
Josh Jackson,23,GNB,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,11,11,0,0,0,0,
Kingsley Keke,23,GNB,DE,14,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,7,0,1,0,
David Long,23,TEN,LB,14,0,0,0,0,0,1,1,0,0,0,0,0.0,15,9,6,2,0,0,
Jordan Lucas,26,KAN,DB,14,0,0,0,0,0,1,0,0,0,0,0,0.0,7,3,4,0,1,0,
Jacob Martin,24,HOU,DE,14,0,0,0,0,0,0,1,0,1,0,0,3.5,11,6,5,3,7,0,
Keisean Nixon,22,OAK,DB,14,0,0,0,0,0,1,0,0,0,0,0,0.0,12,12,0,0,0,0,
Dorian O'Daniel,25,KAN,LB,14,0,0,0,0,0,0,0,0,1,0,0,0.0,8,5,3,0,0,0,
Charles Omenihu,22,HOU,DE,14,0,0,0,0,0,2,2,0,0,0,0,3.0,13,8,5,2,5,0,
Troymaine Pope,26,LAC,RB,14,0,0,0,0,0,0,0,1,0,0,0,0.0,4,3,1,0,0,0,
De'Anthony Thomas,26,2TM,RB,14,0,0,0,0,0,0,0,3,2,0,0,0.0,5,5,0,0,0,0,
De'Anthony Thomas,26,KAN,RB,6,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
De'Anthony Thomas,26,BAL,RB,8,0,0,0,0,0,0,0,1,1,0,0,0.0,5,5,0,0,0,0,
Henry Anderson,28,NYJ,LDE,13,13,0,0,0,0,0,0,0,0,0,0,1.0,25,14,11,3,9,0,
Saquon Barkley,22,NYG,RB,13,13,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Vonn Bell,25,NOR,SS,13,13,1,19,0,19,5,2,0,5,38,1,1.5,89,66,23,4,4,0,
Andy Dalton,32,CIN,QB,13,13,0,0,0,0,0,0,8,2,-8,0,0.0,0,0,0,0,0,0,
Sam Darnold,22,NYJ,QB,13,13,0,0,0,0,0,0,11,3,-16,0,0.0,0,0,0,0,0,0,
Marcus Davenport,23,NOR,RDE,13,13,0,0,0,0,0,3,0,0,0,0,6.0,31,15,16,5,16,0,
Ryan Griffin,29,NYJ,TE,13,13,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Rodney Gunter,27,ARI,RDE,13,13,0,0,0,0,0,0,0,0,0,0,3.0,31,20,11,9,10,0,
Jeff Heath,28,DAL,SS,13,13,0,0,0,0,7,0,0,0,0,0,0.0,63,41,22,3,2,0,
Malik Hooker,23,IND,FS,13,13,2,39,0,26,3,0,0,1,3,0,0.0,51,30,21,1,0,0,
Melvin Ingram,30,LAC,RDE,13,13,1,9,0,9,5,0,0,1,2,0,7.0,48,39,9,11,12,0,PB
Kareem Jackson,31,DEN,SS,13,13,2,28,0,24,10,1,0,0,70,1,0.0,71,48,23,4,0,0,
Josh Jacobs,21,OAK,RB,13,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,AP ORoY-2
Christian Jones,28,DET,RLB,13,13,0,0,0,0,4,0,0,1,0,0,2.0,51,29,22,2,3,0,
Linval Joseph,31,MIN,LDT,13,13,0,0,0,0,0,1,0,0,0,0,3.0,44,26,18,6,6,0,
Daniel Kilgore,32,MIA,C,13,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Shaquille Leonard,24,IND,LLB,13,13,5,92,1,80,7,2,0,0,0,0,5.0,121,71,50,7,6,0,"PB,AP-2"
Clay Matthews,33,LAR,LILB,13,13,0,0,0,0,3,2,0,0,0,0,8.0,37,27,10,9,11,0,
Brandon Mebane,34,LAC,RDT,13,13,0,0,0,0,0,0,0,0,0,0,1.0,27,15,12,1,2,0,
Montae Nicholson,24,WAS,FS,13,13,2,23,0,23,4,0,0,2,0,0,0.0,61,45,16,0,0,0,
Alec Ogletree,28,NYG,LILB,13,13,1,0,0,0,6,0,0,0,0,0,1.0,80,48,32,4,3,0,
Maurkice Pouncey,30,PIT,C,13,13,0,0,0,0,0,0,4,0,-14,0,0.0,0,0,0,0,0,0,PB
Tyron Smith,29,DAL,LT,13,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
Jimmie Ward,28,SFO,FS,13,13,0,0,0,0,8,0,0,0,0,0,1.0,65,51,14,2,0,0,
Devin White,21,TAM,LILB,13,13,1,5,0,5,3,3,0,4,112,2,2.5,91,58,33,4,5,0,
Kyle Allen,23,CAR,QB,13,12,0,0,0,0,0,0,13,3,-4,0,0.0,0,0,0,0,0,0,
Patrick Chung,32,NWE,SS,13,12,0,0,0,0,3,0,0,0,0,0,0.0,51,38,13,1,0,0,
Bruce Irvin,32,CAR,ROLB,13,12,0,0,0,0,1,1,0,1,0,0,8.5,36,22,14,8,16,1,
Chris Jones,25,KAN,LDT/RDT,13,12,0,0,0,0,4,1,0,1,12,0,9.0,36,23,13,8,20,0,PB
Daniel Jones,22,NYG,QB,13,12,0,0,0,0,0,0,19,3,-15,0,0.0,0,0,0,0,0,0,
Raekwon McMillan,23,MIA,LILB,13,12,0,0,0,0,1,0,0,0,0,0,0.0,72,35,37,3,2,0,
Rashaan Melvin,30,DET,DB,13,12,0,0,0,0,11,0,0,0,0,0,0.0,68,59,9,0,0,0,
Bilal Nichols,23,CHI,DT,13,12,0,0,0,0,1,0,0,1,0,0,0.0,27,15,12,1,2,0,
Jabaal Sheard,30,IND,RDE,13,12,0,0,0,0,2,0,0,0,0,0,4.5,25,20,5,5,9,0,
Tracy Walker,24,DET,FS,13,12,1,0,0,0,8,1,0,0,0,0,0.0,103,82,21,6,0,0,
Jadeveon Clowney,26,SEA,LDE,13,11,1,27,1,27,3,4,0,2,10,1,3.0,31,21,10,7,13,0,
Donte Jackson,24,CAR,LCB,13,10,3,25,0,25,8,0,0,1,-1,0,0.0,40,32,8,1,0,0,
Darryl Roberts,29,NYJ,RCB,13,10,1,13,0,13,6,0,0,0,0,0,0.0,63,58,5,1,1,0,
David Johnson,28,ARI,RB,13,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Michael Jordan,21,CIN,LG,13,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
LeSean McCoy,31,KAN,RB,13,9,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
A'Shawn Robinson,24,DET,RDT,13,9,0,0,0,0,3,1,0,2,3,0,1.5,40,32,8,3,2,0,
Quinnen Williams,22,NYJ,RDT,13,9,0,0,0,0,1,0,0,1,0,0,2.5,28,15,13,4,6,0,
Evan Boehm,26,MIA,RG,13,8,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Josh Mauro,28,OAK,RDE,13,7,0,0,0,0,1,0,0,0,0,0,0.0,19,11,8,3,0,0,
Foster Moreau,22,OAK,TE,13,7,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Mike Purcell,28,DEN,NT,13,7,0,0,0,0,0,0,0,0,0,0,0.0,48,28,20,8,2,0,
Matt Breida,24,SFO,RB,13,5,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Jamel Dean,23,TAM,DB,13,5,2,31,0,31,17,0,1,0,0,0,0.0,21,16,5,1,0,0,
Andre Patton,25,LAC,WR,13,5,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Mackensie Alexander,26,MIN,LB,13,4,1,0,0,0,5,0,0,0,0,0,0.5,38,30,8,1,2,0,
Kiko Alonso,29,NOR,LB,13,4,0,0,0,0,1,0,0,0,0,0,0.0,31,25,6,3,2,0,
Austin Calitro,25,JAX,LB,13,4,0,0,0,0,1,0,0,0,0,0,1.0,40,30,10,4,2,0,
Marcell Harris,25,SFO,DB,13,4,0,0,0,0,5,3,0,1,3,0,0.0,40,23,17,0,1,0,
Will Redmond,26,GNB,DB,13,4,0,0,0,0,1,0,0,0,0,0,0.0,36,25,11,1,0,0,
Hunter Renfrow,24,OAK,WR,13,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Vyncint Smith,23,NYJ,WR,13,4,0,0,0,0,0,0,1,1,-2,0,0.0,2,1,1,0,0,0,
Trey Hendrickson,25,NOR,LB,13,3,0,0,0,0,0,1,0,0,0,0,4.5,19,11,8,4,9,0,
Akeem King,27,SEA,DB,13,3,0,0,0,0,2,0,0,0,0,0,0.0,17,11,6,0,1,0,
Ryan Lewis,25,3TM,DB,13,3,1,3,0,3,5,0,0,0,0,0,0.0,28,20,8,1,0,0,
Ryan Lewis,25,IND,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Ryan Lewis,25,PHI,DB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Ryan Lewis,25,MIA,DB,8,3,1,3,0,3,5,0,0,0,0,0,0.0,24,19,5,1,0,0,
Damion Ratley,24,CLE,WR,13,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Corey Ballentine,23,NYG,DB,13,2,0,0,0,0,2,0,0,0,0,0,0.0,26,21,5,0,1,0,
Maurice Canady,25,2TM,DB,13,3,1,3,0,3,5,1,0,0,0,0,0.0,46,37,9,1,0,0,
Maurice Canady,25,BAL,DB,5,1,1,3,0,3,3,1,0,0,0,0,0.0,21,19,2,0,0,0,
Maurice Canady,25,NYJ,DB,8,2,0,0,0,0,2,0,0,0,0,0,0.0,25,18,7,1,0,0,
Chase Edmonds,23,ARI,RB,13,2,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Robert Foster,25,BUF,WR,13,2,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Johnny Mundt,25,LAR,TE,13,2,0,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,0,0,
Benny Snell Jr.,21,PIT,RB,13,2,0,0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0,
Kentrell Brothers,26,MIN,LB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,23,16,7,0,0,0,
Fred Brown,26,DEN,WR,13,1,0,0,0,0,0,0,1,0,0,0,0.0,5,3,2,0,0,0,
Jatavis Brown,25,LAC,LB,13,1,0,0,0,0,0,0,0,1,0,0,0.0,10,8,2,0,0,0,
Rex Burkhead,29,NWE,RB,13,1,0,0,0,0,0,0,1,0,0,0,0.0,5,4,1,0,0,0,
Tae Davis,23,2TM,LB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,0,1,0,
Tae Davis,23,NYG,LB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,1,0,
Tae Davis,23,CLE,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Isaiah Mack,23,TEN,DT,13,1,0,0,0,0,0,0,0,1,0,0,1.5,8,4,4,1,2,0,
Bilal Powell,31,NYJ,RB,13,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Darian Stewart,31,TAM,DB,13,1,0,0,0,0,1,0,0,0,0,0,0.0,9,6,3,0,1,0,
Marvell Tell III,23,IND,DB,13,1,0,0,0,0,5,1,0,0,0,0,0.0,26,23,3,0,0,0,
Jamal Agnew,24,DET,DB,13,0,0,0,0,0,0,1,1,0,0,0,0.0,9,7,2,0,0,0,
Beau Allen,28,TAM,DT,13,0,0,0,0,0,0,0,0,0,0,0,0.5,10,4,6,2,1,0,
Chris Banjo,29,ARI,DB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,0,0,
Daren Bates,29,TEN,LB,13,0,0,0,0,0,0,1,0,1,0,0,0.0,10,5,5,0,0,0,
Sean Chandler,23,NYG,DB,13,0,0,0,0,0,0,0,0,1,0,0,0.0,7,3,4,0,0,0,
Ashton Dulin,22,IND,WR,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,0,
Matthias Farley,27,NYJ,DB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Isaiah Irving,25,CHI,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,14,11,3,0,1,0,
Jaquan Johnson,24,BUF,DB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
Frankie Luvu,23,NYJ,LB,13,0,0,0,0,0,0,0,0,0,0,0,1.0,12,10,2,1,2,0,
Brett Maher,30,DAL,K,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Alexander Mattison,21,MIN,RB,13,0,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Andre Roberts,31,BUF,WR,13,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB
Tanzel Smart,25,LAR,DT,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0,0,0,
Davante Adams,27,GNB,WR,12,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Nigel Bradham,30,PHI,MLB,12,12,1,22,0,22,5,0,0,1,47,1,0.0,61,32,29,2,1,0,
Michael Davis,24,LAC,LCB,12,12,2,15,0,15,9,0,0,0,0,0,0.0,39,31,8,0,0,0,
